Source,Target,Weight
Republicans,VoteBlueToSaveAmerica,1
Republicans,WhiteSupremacists,1
Republicans,boycottatt,1
Republicans,facebookwhistleblower,1
Republicans,getoverit,2
Republicans,mycrackpipe,1
Republicans,mycrackpipeguy,1
Republicans,mypillow,1
Republicans,mypillowguy,1
Republicans,pillows,1
Republicans,releasetheCrackPipe,1
Republicans,stopthesqueal,2
Republicans,stopthesteal,2
Republicans,trumplost,2
ResignJanice,ayduhhoe,1
ResignJanice,lockherup,1
ResignJanice,stopthesteal,1
Resist,ScottMcKay,1
Resist,SeditionHasConsequences,1
Resist,StableGenius,1
Resist,StopTheSteal,8
Resist,Trump,1
Resist,Trumpvirus,4
Resist,WhiteNationalists,1
Resist,WisconsinFraudit,1
Resist,tuesdayvibe,1
ResistCommunism,Scamdemic,2
ResistCommunism,StopTheSteal,2
ResistCommunism,UnionOfSovietStatesOfAmerica,2
ResistCommunism,WeStandWithTrump,2
RestorePA,StopTheSteal,1
RiggedElections,StealWasReal,1
RiggedElections,StopTheSteal,1
RiggedElections,TrumpWon2020,1
RoboCalls,StopTheSteal,1
RoboCalls,TheBusinessOfMakingFriends,1
RoboCalls,USCOC,1
RoboCalls,WarGames,1
Robocall,StopTheSteal,1
RogerStone,StopTheSteal,1
Rohrbacher,STOPTHESTEAL,1
Rohrbacher,StopTheSteal,1
Rohrbacher,Yakunin,1
RussellAllen,Sentencing,1
RussellAllen,StopTheSteal,1
RussellAllen,mississippi,1
RussellAllen,washingtondc,1
Russia,StopTheSteal,1
Russia,Trump,1
SANMATEO,icbkidnappers,1
SCOTUS,StOPtheSTEAL,1
SCOTUS,StopTheSteal,1
SCOTUS,SupremeCourt,1
SCOTUS,Texas,1
SCOTUS,Trump,1
SCOTUS,USA,1
SCOTUS,VoteBlue,1
SCOTUS,VoteBlueToSaveAmerica,1
SCOTUS,racist,1
SCOTUS,slaves,1
SCOUTUS,USA,1
SCOUTUS,WeCallBS,1
SSF,cod,1
SSF,stopthesteal,1
STOPTHESTEAL,UNFAIR,1
STOPTHESTEAL,Yakunin,1
STOPtheSTEAL,Terrorisme,1
STOPtheSTEAL,manifs,1
STOPtheSTEAL,soignants,1
STOPtheSTEAL,vaccination,1
Satanic,StopTheSteal,1
Satanic,Trump,1
Satanic,VA,1
Satanic,Virginia,1
Satanic,Youngkin,1
Satanic,ZakPaine,1
Satanic,audit,1
Satanic,cabal,1
Satanic,cannibalistic,1
Satanic,patriots,1
Satanic,pedophiles,1
Satanic,rioters,1
SaveAmerica,StopTheSteal,2
SavingDemocracy,Senate,5
SavingDemocracy,StopTheSteal,1
Scam,StopTheSteal,2
Scam,VoterFraud,1
Scamdemic,StopTheSteal,2
Scamdemic,UnionOfSovietStatesOfAmerica,2
Scamdemic,WeStandWithTrump,2
Scientific,StopTheSteal,2
Scientific,Trump,2
Scientific,Trump2020,2
ScottMcKay,StopTheSteal,2
ScottMcKay,Trumpvirus,1
SeditionHasConsequences,StopTheSteal,2
SeditionHasConsequences,Trump,2
SeditionHasConsequences,manypeoplearesaying,1
SeditiousTrump,StopTheSteal,1
Senate,StopTheSteal,1
Sentencing,StopTheSteal,1
Sentencing,mississippi,1
Sentencing,washingtondc,1
ShaunAbreu,StopRealSteal,1
ShaunAbreu,StopTheSteal,1
ShaunAbreu,Trump,1
SleepyJoe,stopthesteal,1
SoreLoser,StopTheSteal,1
SoreLoser,TrumpRally,1
SouthDakota,StopTheSteal,1
SouthDakota,TaxAvoidanceState,1
Squeeze,StoptheSteal,31
Squeeze,SuspectWallet,8
Squeeze,WalletWatcher,15
Squeeze,WaronCryptoTerror,31
Squeeze,WaronRugs,31
Squeeze,cryptocurrecy,2
Squeeze,cryptocurrencies,1
Squeeze,cryptocurrency,2
Squeeze,cryptogem,1
Squeeze,investing,3
StOPtheSTEAL,SupremeCourt,1
StOPtheSTEAL,Trump,1
StableGenius,StopTheSteal,1
StableGenius,Trumpvirus,1
StealWasReal,StopTheSteal,1
StealWasReal,TrumpWon2020,1
StolenElection,StopTheSteal,1
StopFacebook,Stopthesteal,1
StopRealSteal,StopTheSteal,1
StopRealSteal,Trump,1
StopTheBullShit,StopTheSteal,1
StopTheCount,StopTheSteal,1
StopTheLying,StopTheSteal,1
StopTheLying,USA,1
StopTheLying,VoteBlue,1
StopTheSqueal,StopTheSteal,2
StopTheSqueal,Trump,1
StopTheSqueal,Trump2024,1
StopTheSqueal,WineAndDine,1
StopTheSteal,StopTheSteelers,1
StopTheSteal,SwampNeedsDraining,2
StopTheSteal,TFG,2
StopTheSteal,THELAW,2
StopTheSteal,TNleg,1
StopTheSteal,TacoTuesday,1
StopTheSteal,TaxAvoidanceState,1
StopTheSteal,Texas,2
StopTheSteal,TheBigLie,4
StopTheSteal,TheBusinessOfMakingFriends,1
StopTheSteal,TheWorldIsWatching,1
StopTheSteal,ThereAreReceipts,1
StopTheSteal,Throwback,1
StopTheSteal,ThrowbackThursdays,1
StopTheSteal,TinaPeters,1
StopTheSteal,Toronto,2
StopTheSteal,TraitorTrump,1
StopTheSteal,TrueTheVote,2
StopTheSteal,Trump,17
StopTheSteal,Trump2020,3
StopTheSteal,Trump2024,1
StopTheSteal,TrumpCoupPlot,1
StopTheSteal,TrumpDesantis2024,4
StopTheSteal,TrumpRallies,1
StopTheSteal,TrumpRally,2
StopTheSteal,TrumpRussiaCollusion,1
StopTheSteal,TrumpWon,4
StopTheSteal,TrumpWon2020,1
StopTheSteal,Trumpvirus,5
StopTheSteal,Truth,2
StopTheSteal,TruthMatters,1
StopTheSteal,TuesdayFeeling,1
StopTheSteal,TuesdayVibe,1
StopTheSteal,USA,8
StopTheSteal,USCOC,1
StopTheSteal,UnVaccinated,1
StopTheSteal,UnionOfSovietStatesOfAmerica,2
StopTheSteal,Used,1
StopTheSteal,VA,3
StopTheSteal,Vaccines,1
StopTheSteal,Virginia,2
StopTheSteal,VoteBlue,6
StopTheSteal,VoteBlueToSaveAmerica,2
StopTheSteal,VoterFraud,2
StopTheSteal,Voters,1
StopTheSteal,VotingRightsAct,1
StopTheSteal,WNBAFinals,4
StopTheSteal,WNBATwitter,4
StopTheSteal,WarGames,1
StopTheSteal,WarOnWomen,1
StopTheSteal,WeStandWithTrump,2
StopTheSteal,WeThePeople,1
StopTheSteal,WhiteNationalists,1
StopTheSteal,WhiteSupremacists,1
StopTheSteal,WineAndDine,1
StopTheSteal,WisconsinFraudit,1
StopTheSteal,Youngkin,1
StopTheSteal,ZakPaine,1
StopTheSteal,ZeroVision,1
StopTheSteal,antifascist,1
StopTheSteal,arleg,1
StopTheSteal,arpx,1
StopTheSteal,audit,1
StopTheSteal,broke,1
StopTheSteal,cabal,1
StopTheSteal,cannibalistic,1
StopTheSteal,ego,1
StopTheSteal,facebookwhistleblower,1
StopTheSteal,insurrectionist,1
StopTheSteal,jan6,1
StopTheSteal,kag,1
StopTheSteal,maga,1
StopTheSteal,manypeoplearesaying,1
StopTheSteal,marketprice,1
StopTheSteal,misinformation,1
StopTheSteal,mississippi,1
StopTheSteal,morons,1
StopTheSteal,patriots,1
StopTheSteal,pedophiles,1
StopTheSteal,racist,1
StopTheSteal,resist,4
StopTheSteal,rioters,1
StopTheSteal,slaves,1
StopTheSteal,tRump,1
StopTheSteal,trumpSupporters,1
StopTheSteal,tuesdayvibe,1
StopTheSteal,vaccine,1
StopTheSteal,votersuppression,1
StopTheSteal,washingtondc,1
StoptheCount,StoptheSteal,1
StoptheSteal,Supermarkets,1
StoptheSteal,SuspectWallet,8
StoptheSteal,Texas,1
StoptheSteal,Trump,4
StoptheSteal,Virginia,1
StoptheSteal,Votersuppression,1
StoptheSteal,WalletWatcher,16
StoptheSteal,WaronCryptoTerror,46
StoptheSteal,WaronCryptoTerrro,1
StoptheSteal,WaronRugs,47
StoptheSteal,altcoin,1
StoptheSteal,blockchain,1
StoptheSteal,cryptocurrecy,2
StoptheSteal,cryptocurrencies,2
StoptheSteal,cryptocurrency,2
StoptheSteal,cryptogem,1
StoptheSteal,democracy,1
StoptheSteal,investing,3
Stopthesteal,ThereWasNoSreal,1
Stopthesteal,Vote,1
Stopthesteal,VoteBlue2022,1
Stopthesteal,YouTube,1
Stopthesteal,politics,1
Stopthesteal,trumplost,1
Supermarkets,Trump,1
SupremeCourt,Trump,2
SuspectWallet,WaronCryptoTerror,8
SuspectWallet,WaronRugs,8
SuspectWallet,cryptocurrency,1
SwampNeedsDraining,TrueTheVote,2
SwampNeedsDraining,VA,1
SwampNeedsDraining,Virginia,1
TFG,trumpSupporters,1
THELAW,TheWorldIsWatching,1
THELAW,Truth,2
TNleg,resist,1
TacoTuesday,TuesdayFeeling,1
TacoTuesday,TuesdayVibe,1
TacoTuesday,vaccine,1
Terrorisme,manifs,1
Terrorisme,soignants,1
Terrorisme,vaccination,1
Texas,Trump,1
Texas,USA,1
Texas,VoteBlue,1
Texas,VoteBlueToSaveAmerica,1
Texas,democracy,1
Texas,racist,1
Texas,slaves,1
Texas,tRump,1
TheBusinessOfMakingFriends,USCOC,1
TheBusinessOfMakingFriends,WarGames,1
TheWorldIsWatching,Truth,1
ThereWasNoSreal,Vote,1
ThereWasNoSreal,politics,1
ThereWasNoSreal,trumplost,1
Throwback,ThrowbackThursdays,1
TinaPeters,TrumpRussiaCollusion,1
Toronto,ZeroVision,1
TrueTheVote,VA,1
TrueTheVote,Virginia,1
Trump,Trump2020,2
Trump,Trump2024,1
Trump,TrumpWon,2
Trump,USA,3
Trump,VA,1
Trump,Virginia,2
Trump,VoterFraud,2
Trump,Voters,1
Trump,Votersuppression,1
Trump,WineAndDine,1
Trump,Youngkin,1
Trump,ZakPaine,1
Trump,audit,1
Trump,cabal,1
Trump,cannibalistic,1
Trump,democracy,1
Trump,factsmatter,1
Trump,patriots,1
Trump,pedophiles,1
Trump,rioters,1
Trump,stopthesteal,1
Trump2024,Trumpwon,1
Trump2024,WineAndDine,1
Trump2024,fckCNN,1
Trump2024,stopthesteal,1
TrumpCoupAttempt,foxnews,1
TrumpCoupAttempt,gop,1
TrumpCoupAttempt,gqp,1
TrumpCoupAttempt,lachlanmurdoch,1
TrumpCoupAttempt,lauraingraham,1
TrumpCoupAttempt,losertrump,1
TrumpCoupAttempt,maga,1
TrumpCoupAttempt,oann,1
TrumpCoupAttempt,republicans,1
TrumpCoupAttempt,stopthesteal,1
TrumpCoupAttempt,trump,1
TrumpCoupAttempt,trumplost,1
TrumpCoupAttempt,voiceoftheignorant,1
TrumpCoupAttempt,wearemorons,1
TrumpRally,TrumpWasRight,2
TrumpRally,stopthesteal,2
TrumpWasRight,stopthesteal,2
TrumpWon,USA,2
TrumpWon,WeThePeople,1
Trumpvirus,resist,1
Trumpwon,fckCNN,1
Trumpwon,stopthesteal,1
TruthMatters,UnVaccinated,1
TruthMatters,Used,1
TruthMatters,Vaccines,1
TuesdayFeeling,TuesdayVibe,1
TuesdayFeeling,vaccine,1
TuesdayVibe,vaccine,1
USA,VoteBlue,5
USA,VoteBlueToSaveAmerica,2
USA,WeCallBS,1
USA,WhiteSupremacists,1
USA,facebookwhistleblower,1
USA,racist,1
USA,slaves,1
USCOC,WarGames,1
UnVaccinated,Used,1
UnVaccinated,Vaccines,1
UnionOfSovietStatesOfAmerica,WeStandWithTrump,2
Used,Vaccines,1
VA,Virginia,2
VA,Youngkin,1
VA,ZakPaine,1
VA,audit,1
VA,cabal,1
VA,cannibalistic,1
VA,patriots,1
VA,pedophiles,1
VA,rioters,1
VA,votersuppression,18
Virginia,Votersuppression,1
Virginia,Youngkin,1
Virginia,ZakPaine,1
Virginia,audit,1
Virginia,cabal,1
Virginia,cannibalistic,1
Virginia,patriots,1
Virginia,pedophiles,1
Virginia,rioters,1
Vote,politics,1
Vote,trumplost,1
VoteBlue,VoteBlueToSaveAmerica,2
VoteBlue,WhiteSupremacists,1
VoteBlue,facebookwhistleblower,1
VoteBlue,racist,1
VoteBlue,slaves,1
VoteBlue2022,YouTube,1
VoteBlueToSaveAmerica,racist,1
VoteBlueToSaveAmerica,slaves,1
VoterFraud,Voters,1
VoterID,electionfraud,1
VoterID,stopthesteal,1
WNBAFinals,WNBATwitter,4
WalletWatcher,WaronCryptoTerror,15
WalletWatcher,WaronCryptoTerrro,1
WalletWatcher,WaronRugs,16
WalletWatcher,altcoin,1
WalletWatcher,blockchain,1
WalletWatcher,cryptocurrecy,1
WalletWatcher,cryptocurrencies,2
WalletWatcher,cryptocurrency,1
WalletWatcher,cryptogem,1
WalletWatcher,investing,2
WaronCryptoTerror,WaronRugs,56
WaronCryptoTerror,cryptocurrecy,2
WaronCryptoTerror,cryptocurrencies,1
WaronCryptoTerror,cryptocurrency,2
WaronCryptoTerror,cryptogem,1
WaronCryptoTerror,investing,3
WaronCryptoTerrro,WaronRugs,1
WaronCryptoTerrro,altcoin,1
WaronCryptoTerrro,blockchain,1
WaronCryptoTerrro,cryptocurrencies,1
WaronRugs,altcoin,1
WaronRugs,blockchain,1
WaronRugs,cryptocurrecy,2
WaronRugs,cryptocurrencies,2
WaronRugs,cryptocurrency,2
WaronRugs,cryptogem,1
WaronRugs,investing,3
WisconsinFraudit,tuesdayvibe,1
Youngkin,ZakPaine,1
Youngkin,audit,1
Youngkin,cabal,1
Youngkin,cannibalistic,1
Youngkin,patriots,1
Youngkin,pedophiles,1
Youngkin,rioters,1
ZakPaine,audit,1
ZakPaine,cabal,1
ZakPaine,cannibalistic,1
ZakPaine,patriots,1
ZakPaine,pedophiles,1
ZakPaine,rioters,1
altcoin,blockchain,1
altcoin,cryptocurrencies,1
anditsgone,coinbasesteal,1
anditsgone,crypto,1
anditsgone,nucypher,1
anditsgone,stopthesteal,1
arleg,arpx,1
audit,cabal,1
audit,cannibalistic,1
audit,patriots,1
audit,pedophiles,1
audit,rioters,1
ayduhhoe,lockherup,1
ayduhhoe,stopthesteal,1
azaudit,patriots,1
azaudit,stopthesteal,1
azaudit,trumpwon,1
bank,coinbase,1
bank,crypto,1
bank,digitalthiefs,1
bank,stopthesteal,1
binance,crypto,1
binance,cryptocurrency,1
binance,nucypher,1
binance,stopthesteal,1
blockchain,cryptocurrencies,1
boycottatt,getoverit,1
boycottatt,mycrackpipe,1
boycottatt,mycrackpipeguy,1
boycottatt,mypillow,1
boycottatt,mypillowguy,1
boycottatt,pillows,1
boycottatt,releasetheCrackPipe,1
boycottatt,stopthesqueal,1
boycottatt,stopthesteal,1
boycottatt,trumplost,1
broke,morons,1
cabal,cannibalistic,1
cabal,patriots,1
cabal,pedophiles,1
cabal,rioters,1
cannibalistic,patriots,1
cannibalistic,pedophiles,1
cannibalistic,rioters,1
captK,letsgobrandon,1
captK,stopthesteal,1
cod,stopthesteal,1
coinbase,crypto,1
coinbase,digitalthiefs,1
coinbase,stopthesteal,1
coinbasesteal,crypto,1
coinbasesteal,nucypher,1
coinbasesteal,stopthesteal,1
copolitics,elections,1
copolitics,stopthesteal,1
covid19vic,dannext,1
covid19vic,napthinewon,1
covid19vic,sackdanandrews,1
covid19vic,stopthesteal,1
crypto,cryptocurrency,1
crypto,digitalthiefs,1
crypto,nucypher,2
crypto,stopthesteal,3
cryptocurrecy,investing,2
cryptocurrency,cryptogem,1
cryptocurrency,investing,1
cryptocurrency,nucypher,1
cryptocurrency,stopthesteal,1
cryptogem,investing,1
customer,nucypher,1
customer,robbed,1
customer,stopthesteal,1
dannext,napthinewon,1
dannext,sackdanandrews,1
dannext,stopthesteal,1
digitalthiefs,stopthesteal,1
dowhatsright,stopthesteal,1
ego,kag,1
ego,maga,1
ego,misinformation,1
electioncancelled,nomoreballots,1
electioncancelled,stopthesteal,1
electioncancelled,voteboycott,1
electioncancelled,voterfraud,1
electionfraud,stopthesteal,1
elections,stopthesteal,1
factsmatter,stopthesteal,1
fckCNN,stopthesteal,1
foxnews,gop,1
foxnews,gqp,1
foxnews,lachlanmurdoch,1
foxnews,lauraingraham,1
foxnews,losertrump,1
foxnews,maga,1
foxnews,oann,1
foxnews,republicans,1
foxnews,stopthesteal,1
foxnews,trump,1
foxnews,trumplost,1
foxnews,voiceoftheignorant,1
foxnews,wearemorons,1
fraud,liberal,1
fraud,news,1
fraud,uselections,1
fraud,uspolitics,1
freedomfromreligion,religiousrightisneither,1
freedomfromreligion,richgetricher,1
freedomfromreligion,stopthegrift,1
freedomfromreligion,stoptheinsanity,1
freedomfromreligion,stopthesteal,1
freedomfromreligion,thebiglie,1
freetheglare,glaresupremecy,1
freetheglare,stopthesteal,1
getoverit,mycrackpipe,1
getoverit,mycrackpipeguy,1
getoverit,mypillow,1
getoverit,mypillowguy,1
getoverit,pillows,1
getoverit,releasetheCrackPipe,1
getoverit,stopthesqueal,2
getoverit,stopthesteal,2
getoverit,trumplost,2
glaresupremecy,stopthesteal,1
golemsincontrol,stopthesteal,1
gop,gqp,1
gop,lachlanmurdoch,1
gop,lauraingraham,1
gop,losertrump,1
gop,maga,1
gop,oann,1
gop,republicans,1
gop,stopthesteal,1
gop,trump,1
gop,trumplost,1
gop,voiceoftheignorant,1
gop,wearemorons,1
gqp,lachlanmurdoch,1
gqp,lauraingraham,1
gqp,losertrump,1
gqp,maga,1
gqp,oann,1
gqp,republicans,1
gqp,stopthesteal,1
gqp,trump,1
gqp,trumplost,1
gqp,voiceoftheignorant,1
gqp,wearemorons,1
illegal,insurrection,7
illegal,sedition,7
illegal,treason,7
imstillwithher,stopthesteal,1
incels,masterrace,1
incels,stopthesteal,1
insurrection,sedition,7
insurrection,treason,7
insurrectionist,jan6,1
justiceforashli,stopthesteal,7
kag,maga,40
kag,misinformation,40
lachlanmurdoch,lauraingraham,1
lachlanmurdoch,losertrump,1
lachlanmurdoch,maga,1
lachlanmurdoch,oann,1
lachlanmurdoch,republicans,1
lachlanmurdoch,stopthesteal,1
lachlanmurdoch,trump,1
lachlanmurdoch,trumplost,1
lachlanmurdoch,voiceoftheignorant,1
lachlanmurdoch,wearemorons,1
landback,landfraud,1
landback,stopthesteal,1
landback,their,1
landback,thelandwasstole,1
landfraud,stopthesteal,1
landfraud,their,1
landfraud,thelandwasstole,1
lauraingraham,losertrump,1
lauraingraham,maga,1
lauraingraham,oann,1
lauraingraham,republicans,1
lauraingraham,stopthesteal,1
lauraingraham,trump,1
lauraingraham,trumplost,1
lauraingraham,voiceoftheignorant,1
lauraingraham,wearemorons,1
letsgobrandon,stopthesteal,2
liberal,news,1
liberal,uselections,1
liberal,uspolitics,1
lockherup,stopthesteal,1
losertrump,maga,1
losertrump,oann,1
losertrump,republicans,1
losertrump,stopthesteal,1
losertrump,trump,1
losertrump,trumplost,1
losertrump,voiceoftheignorant,1
losertrump,wearemorons,1
maga,misinformation,40
maga,oann,1
maga,republicans,1
maga,stopthesteal,1
maga,trump,1
maga,trumplost,1
maga,voiceoftheignorant,1
maga,wearemorons,1
manifs,soignants,1
manifs,vaccination,1
masterrace,stopthesteal,1
mcgrathwon,stopthesteal,1
mississippi,washingtondc,1
mycrackpipe,mycrackpipeguy,1
mycrackpipe,mypillow,1
mycrackpipe,mypillowguy,1
mycrackpipe,pillows,1
mycrackpipe,releasetheCrackPipe,1
mycrackpipe,stopthesqueal,1
mycrackpipe,stopthesteal,1
mycrackpipe,trumplost,1
mycrackpipeguy,mypillow,1
mycrackpipeguy,mypillowguy,1
mycrackpipeguy,pillows,1
mycrackpipeguy,releasetheCrackPipe,1
mycrackpipeguy,stopthesqueal,1
mycrackpipeguy,stopthesteal,1
mycrackpipeguy,trumplost,1
mypillow,mypillowguy,1
mypillow,pillows,1
mypillow,releasetheCrackPipe,1
mypillow,stopthesqueal,1
mypillow,stopthesteal,1
mypillow,trumplost,1
mypillowguy,pillows,1
mypillowguy,releasetheCrackPipe,1
mypillowguy,stopthesqueal,1
mypillowguy,stopthesteal,1
mypillowguy,trumplost,1
napthinewon,sackdanandrews,1
napthinewon,stopthesteal,1
news,uselections,1
news,uspolitics,1
nomoreballots,stopthesteal,1
nomoreballots,voteboycott,1
nomoreballots,voterfraud,1
notasandwhich,stopthesteal,1
nucypher,robbed,1
nucypher,stopthesteal,3
oann,republicans,1
oann,stopthesteal,1
oann,trump,1
oann,trumplost,1
oann,voiceoftheignorant,1
oann,wearemorons,1
patriots,pedophiles,1
patriots,rioters,1
patriots,stopthesteal,1
patriots,trumpwon,1
peak75,releaseyourballots,1
peak75,stopthesteal,1
peak75,wedeserveanswers,1
pedophiles,rioters,1
pillows,releasetheCrackPipe,1
pillows,stopthesqueal,1
pillows,stopthesteal,1
pillows,trumplost,1
politics,trumplost,1
racist,slaves,1
releasetheCrackPipe,stopthesqueal,1
releasetheCrackPipe,stopthesteal,1
releasetheCrackPipe,trumplost,1
releaseyourballots,stopthesteal,1
releaseyourballots,wedeserveanswers,1
religiousrightisneither,richgetricher,1
religiousrightisneither,stopthegrift,1
religiousrightisneither,stoptheinsanity,1
religiousrightisneither,stopthesteal,1
religiousrightisneither,thebiglie,1
republicans,stopthesteal,1
republicans,trump,1
republicans,trumplost,1
republicans,voiceoftheignorant,1
republicans,wearemorons,1
richgetricher,stopthegrift,1
richgetricher,stoptheinsanity,1
richgetricher,stopthesteal,1
richgetricher,thebiglie,1
robbed,stopthesteal,1
sackdanandrews,stopthesteal,1
sedition,treason,7
sitthisoneout,stopthesteal,1
soignants,vaccination,1
stopthegrift,stoptheinsanity,1
stopthegrift,stopthesteal,1
stopthegrift,thebiglie,1
stoptheinsanity,stopthesteal,1
stoptheinsanity,thebiglie,1
stopthesqueal,stopthesteal,2
stopthesqueal,trumplost,2
stopthesteal,stopthevote,1
stopthesteal,thebiglie,1
stopthesteal,their,1
stopthesteal,thelandwasstole,1
stopthesteal,trump,1
stopthesteal,trump2024,2
stopthesteal,trumplost,3
stopthesteal,trumpwon,1
stopthesteal,unfairelection,1
stopthesteal,voiceoftheignorant,1
stopthesteal,voteboycott,1
stopthesteal,voterfraud,1
stopthesteal,wakeup,1
stopthesteal,wearemorons,1
stopthesteal,wedeserveanswers,1
their,thelandwasstole,1
trump,trumplost,1
trump,voiceoftheignorant,1
trump,wearemorons,1
trumplost,voiceoftheignorant,1
trumplost,wearemorons,1
uselections,uspolitics,1
voiceoftheignorant,wearemorons,1
voteboycott,voterfraud,1
